chroma_stft,spec_contrast,tonnetz,spectral_bandwidth,zero_crossing_rate,spectral_rolloff,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40,id
0.56027955,15.446728856161968,0.018969747297023883,2478.4352022362673,0.41046986153455284,7714.838986280488,-250.0722,-26.559193,-46.622494,16.812439,-12.427786,28.617678,-11.725311,8.104225,-15.694729,12.373541,-3.3083503,16.39525,-12.393425,12.91566,-7.287807,9.978738,-7.457873,16.13924,-18.105772,10.092025,-5.784148,3.7683656,1.4095728,2.966178,-7.0963974,11.388301,-5.3362513,7.4082932,-2.5305226,4.1435027,-3.369641,5.3393817,1.1113995,4.0021696,-2.539046,1.2637596,-3.9752905,1.9873453,-3.4043107,0.6711934,id21062025004054
0.55688006,15.872174070578676,0.02694013543750614,2491.6619590661344,0.42184527853260867,7714.129585597826,-286.59164,-20.29141,-39.512775,15.056124,-13.991536,28.788967,-20.332117,13.5990305,-11.403401,13.63121,-4.5765033,27.636684,-12.221341,12.72038,-4.147489,5.8377976,-7.7645774,16.256433,-15.115583,11.350895,-3.9815524,12.90308,-0.41176623,3.0660608,-5.717741,4.5983734,-5.4093204,9.783571,-4.7012205,8.359656,-4.7024813,5.9978437,-1.7164569,6.732972,-3.424961,1.4785886,-3.2130728,4.136223,-2.9552453,3.1889958,id21062025004055
0.56985205,15.99186949409127,0.02591511746349792,2455.7523226663748,0.43095703125,7738.845957880435,-296.53094,-27.913023,-40.23994,15.631815,-12.849646,32.312946,-18.8213,15.086007,-10.046054,13.613589,-4.4435477,26.70003,-12.158795,12.751339,-4.1550045,4.3954988,-8.608477,15.414804,-15.715981,9.698146,-3.966096,14.800405,-0.5644708,2.0066185,-6.570297,3.986913,-5.169976,11.140083,-3.2610095,7.3661127,-4.728685,6.620566,-2.8344054,6.3855915,-3.6515193,1.8238072,-3.1857522,5.271589,-2.894888,4.10211,id21062025004059
0.56527305,15.6006784623158,0.018483345915378105,2492.9995156864284,0.40193899054276316,7614.5372892680925,-242.26894,-18.325129,-42.699528,18.505188,-12.797885,27.60329,-12.1460495,7.8429704,-14.477102,13.944822,-2.3958683,15.721087,-13.467318,11.585838,-8.136426,8.65377,-7.039534,15.531508,-18.075666,9.989544,-6.780173,2.0172458,0.53666663,3.2521315,-5.922733,11.59915,-5.170831,7.8795705,-3.1463406,3.8435874,-3.9936652,5.0345926,1.3532974,4.9586496,-2.3876944,1.2447824,-3.06048,2.4001954,-3.716005,-0.07311557,id21062025004060
0.5701966,15.36526589670124,0.02033545103251707,2503.882021365001,0.405053985252809,7666.546150807584,-239.28156,-18.43867,-43.7168,15.206189,-14.837748,26.866106,-12.357787,7.42688,-15.476074,11.830866,-4.785681,15.603215,-11.528899,13.427158,-7.1521664,9.825586,-7.1272163,14.815443,-18.627832,10.103568,-5.1460805,3.0114334,-0.3211061,3.3869278,-5.7300825,12.385726,-4.4097695,8.737909,-1.920251,3.9453604,-3.3920062,5.9933724,1.2398381,5.1027412,-2.7837284,0.5606267,-4.2472787,1.6138518,-4.194848,0.3878533,id21062025004062
0.552387,15.402492673992821,0.017075268229345016,2443.496241703527,0.42315248001453487,7806.036518895349,-254.97838,-40.779526,-52.280136,14.510152,-11.496351,26.41974,-14.240724,6.3169045,-15.31522,14.204863,-0.6379156,18.761642,-12.149574,13.172256,-4.8641205,9.784658,-6.3793035,16.808548,-18.1475,10.897999,-2.7492385,4.9884872,1.6352619,3.5109122,-7.443563,7.780441,-4.4186826,7.61135,-3.5229766,3.2995996,-4.6501884,4.185492,1.0422012,3.4869,-2.799815,0.82251686,-3.0362601,1.8763275,-3.338518,1.4404569,id22062025005000
0.58795047,16.127602550599335,0.025445194113500283,2422.970435671798,0.4479075228230337,7827.440308988764,-309.03708,-38.965717,-42.49821,15.68257,-11.279629,32.60025,-23.672434,13.266141,-10.63151,14.868684,-4.000717,28.18073,-12.983254,11.575365,-2.1537066,7.2378745,-7.707846,17.389874,-17.621801,7.413541,-2.941486,15.528587,-0.48305774,0.97846925,-6.80049,3.224776,-4.8456326,11.275446,-4.530942,7.1331367,-3.6700284,6.476522,-4.4817104,5.7009993,-3.1787167,1.343027,-2.4345124,3.9797726,-3.0224342,4.804019,id22062025005001
0.55246043,15.502889673393893,0.01867104366992995,2434.2956494730615,0.4202843105670103,7771.488402061856,-261.5091,-39.69424,-52.62362,15.860675,-12.106398,28.849674,-13.255773,6.092144,-14.302637,17.060183,0.45379072,16.983356,-14.787555,11.288508,-8.183459,11.355371,-5.476711,16.375368,-18.183895,11.814066,-3.2468195,6.2832026,1.8565835,3.5746574,-7.39217,9.111641,-6.8184004,6.0984325,-4.908384,2.4320047,-5.68829,3.9186635,-0.014964674,3.211965,-2.4755163,2.3244257,-2.9929945,1.9220543,-2.3703663,1.3667612,id22062025005002
0.5597844,15.906002797084351,0.02757607371176585,2452.1930092376565,0.4446498325892857,7869.7265625,-307.96014,-35.34234,-40.996197,14.303906,-10.875603,33.338722,-22.20127,13.055725,-10.814269,13.376944,-6.0388365,26.990969,-12.106239,13.010498,-3.7790825,5.808107,-8.708626,16.611767,-16.638008,7.5490475,-3.828118,16.675674,0.00029291943,0.72188616,-6.909334,3.5827413,-6.0042825,11.364599,-3.7182982,6.1334677,-5.2340703,5.759989,-3.1011808,6.478761,-2.9567223,1.9327033,-2.3364484,4.1787777,-2.628307,5.640548,id22062025005003
0.5655519,15.99314526298644,0.016004778175757853,2441.8993747844265,0.4519640864158163,7857.421875,-309.5712,-37.153767,-40.951054,15.563061,-9.844876,33.70517,-23.512533,12.523718,-10.756547,14.570157,-4.0740714,27.6507,-12.72867,11.94663,-3.386979,7.6132827,-7.054824,16.458271,-17.204409,8.733073,-3.2176697,15.582842,0.25938582,0.7681855,-7.936756,2.4882603,-6.6254115,11.308417,-3.5447855,5.6169643,-6.72657,6.020625,-4.3362727,5.652685,-3.1346698,1.7202555,-2.4031968,4.739238,-2.717172,4.9552426,id22062025005005
0.53842586,15.519784774373527,0.013300585697757356,2449.7364536223313,0.42055787158613445,7788.143382352941,-256.89642,-36.39715,-50.344017,16.455246,-11.48474,27.710102,-12.608643,7.6513352,-13.281903,15.476884,-1.2363504,17.411158,-13.703387,13.250691,-6.0006227,11.451574,-5.8375797,14.989403,-19.21857,10.339141,-4.0326734,5.7697334,1.7181777,2.7388592,-7.2868557,9.079486,-6.878298,6.5094905,-4.776007,2.030959,-4.199786,4.0486016,0.72389424,3.1875432,-2.539683,0.8741938,-2.443102,3.8507848,-2.042162,1.35224,id22062025005006
0.58551997,15.627093119901671,0.014244706918054557,2452.633545905085,0.4478125,7879.4296875,-308.68677,-35.752106,-40.628345,15.148568,-9.842743,34.354023,-20.68948,13.117917,-11.2725525,14.012025,-5.2317576,27.435434,-12.995576,12.3048,-2.6744046,7.3989997,-7.5307393,16.672365,-16.168316,9.123948,-2.6546035,14.637883,-1.5373485,-0.03513735,-6.277706,4.070635,-4.8035216,11.20567,-3.8650684,6.71618,-5.186836,4.8051043,-4.130934,6.127178,-2.3982708,2.0697603,-2.4290016,4.403991,-2.8242962,5.477125,id22062025005007
0.59398115,15.793125936632267,0.017527237763084715,2457.7599452990894,0.4396484375,7810.748131793478,-299.5997,-30.673954,-39.814682,15.68128,-11.821138,32.76652,-20.824432,12.12258,-12.585939,13.647092,-5.984871,24.35192,-13.823512,10.897959,-5.357204,5.9573846,-9.279049,15.252732,-16.118296,7.975699,-3.6841528,14.281336,-1.6572951,0.12306771,-7.200694,3.6396327,-4.4016547,11.444169,-4.673919,4.8411694,-4.8537154,6.247335,-3.553102,6.391868,-2.6788795,2.409928,-2.5871465,4.1741486,-2.3497713,5.354082,id22062025005009
0.56636447,15.22708794732454,0.015054330687979957,2470.4790296076803,0.4120315956858407,7779.774785674779,-256.85242,-33.513767,-50.083435,15.753396,-10.861875,29.630356,-11.697341,8.363964,-13.009107,16.248318,-2.2095356,15.958368,-13.828337,12.951747,-6.359646,11.156587,-6.1484814,15.426544,-19.249765,9.688238,-4.044558,6.1551914,1.8780277,4.4296603,-7.536187,8.801963,-6.9836087,5.8483496,-4.9001627,3.100374,-3.9445753,4.3697352,-0.25146428,2.5734205,-2.3585532,2.2324953,-2.6150913,1.9989647,-2.5300012,1.445569,id22062025005010
0.5908361,15.922600647694205,0.020459416566456137,2459.937354793182,0.44673627336448596,7838.890917056075,-303.8635,-32.157143,-40.114838,14.639734,-12.61602,31.423721,-22.134405,12.221147,-11.205016,13.915704,-5.3679366,27.818228,-11.383006,12.765232,-3.5931306,5.4523053,-9.656667,15.452823,-17.806967,8.380211,-2.681619,16.114466,-0.4031516,1.1053214,-6.4613476,3.673067,-6.096519,10.16321,-4.6450424,6.222096,-5.528815,5.8974147,-3.8683898,5.999962,-3.4612937,1.0725218,-3.2814825,4.5377536,-3.3973272,4.3924775,id22062025005011
0.56654817,15.859730998066949,0.019851595104386784,2449.028774156075,0.448369140625,7866.0791015625,-305.31387,-35.106365,-40.330673,13.904562,-12.309683,32.39361,-21.858356,12.450866,-11.027081,13.533483,-5.485256,26.985994,-11.6821995,13.504046,-2.4159415,8.2961445,-6.9081187,16.631725,-16.513317,8.858974,-3.9063046,15.072541,-1.1126636,0.22753696,-8.081283,2.8141134,-4.667271,11.150906,-3.944215,5.9822807,-5.745076,5.631407,-4.1580677,5.6018987,-3.8888683,0.6877251,-2.188428,3.7427921,-3.0339391,5.372916,id22062025005013
0.56947637,15.383580981434305,0.016499329466761203,2484.3971511896957,0.4040870949074074,7672.200520833333,-249.14355,-24.524113,-43.92934,20.937702,-9.00728,30.40571,-12.811457,6.5991087,-15.17989,13.647535,-3.0464282,15.196864,-14.675347,11.622991,-8.93916,8.851106,-6.592269,16.096802,-17.345037,11.048051,-5.2410164,5.7036557,1.06481,2.6626067,-7.8800693,8.683547,-7.6388555,5.0592885,-5.2256837,3.5255377,-4.352561,3.4590845,-0.27045214,2.3043604,-2.6965392,1.8694112,-2.1008291,3.7272055,-1.5894076,2.042637,id22062025005014
0.5804423,15.86226752771259,0.013768047146815121,2449.7737517689357,0.44412667410714285,7849.16015625,-306.76117,-35.624123,-41.508186,13.785724,-11.358551,32.380623,-21.645096,14.003009,-10.554373,13.561899,-5.816945,26.436924,-11.832396,13.004761,-3.8889155,5.7591815,-8.313772,15.398213,-16.068882,8.743036,-2.9148583,14.982964,-0.69433033,-0.3065244,-7.7657213,2.8762527,-4.505873,11.884977,-4.7053013,4.7464204,-6.322804,6.1042585,-3.9577823,5.3228173,-3.1441545,1.7546686,-2.1585655,4.5405774,-2.0694225,5.1383634,id22062025005015
0.54990333,15.587395577522766,0.013830719040648863,2448.2399687948814,0.4167741201456311,7787.9114836165045,-262.1071,-39.26267,-50.953285,16.28157,-10.92009,30.323503,-11.263593,7.6271873,-13.3562565,17.395607,1.5131571,19.366879,-12.621886,12.775923,-6.034559,12.20337,-3.9938712,16.217672,-17.748568,11.260908,-3.5799952,6.8492084,2.709033,4.3247147,-7.248176,8.644798,-7.228044,6.2019377,-4.226043,2.5154793,-5.3190584,2.7456803,0.77988154,3.6961477,-2.2458708,2.2611532,-2.1441905,2.7031434,-2.4493906,1.599063,id22062025005016
0.5606223,16.11852148478802,0.02896408870341658,2426.4070540580487,0.4509033203125,7846.2685546875,-309.44498,-37.372967,-39.579052,16.521751,-10.754529,34.455887,-21.508604,11.479428,-12.522713,12.654913,-4.8296027,27.399843,-12.657776,13.294117,-1.6259727,8.3013735,-7.1805143,16.11734,-17.14541,8.561679,-3.3574963,15.421016,-0.817748,0.399219,-7.433186,3.1403573,-5.187517,12.235369,-3.6881897,5.5896854,-6.1017766,5.6654077,-2.6590278,6.204709,-4.5763435,0.37994632,-2.523152,4.426602,-2.2519338,5.2422237,id22062025005017
0.5660943,15.326343062783948,0.018059627002644664,2493.0291592600443,0.40497663909313725,7625.287224264706,-242.5913,-20.089321,-43.246826,18.424438,-12.714509,28.458199,-12.844964,7.1341515,-14.5117,14.902576,-3.9699357,13.431229,-15.458512,10.765464,-8.096431,9.633875,-5.117171,16.386925,-17.362183,12.152055,-3.535761,6.14053,2.0447357,4.2263327,-6.8130794,9.179617,-7.7169275,5.034155,-5.2701125,1.997699,-5.3058343,3.465326,0.5274092,3.4516761,-2.906966,1.136626,-1.8821663,3.4064758,-3.14757,0.8136184,id22062025005018
0.56467146,15.97002805018497,0.01489087292959732,2468.003487397717,0.4414420871559633,7837.690832855505,-301.9299,-30.68182,-38.714165,14.512414,-11.560849,33.33076,-20.925632,12.010336,-12.2673645,12.256848,-6.716549,26.313967,-13.896225,11.564104,-3.746889,5.659176,-8.319837,16.00774,-16.797384,9.159426,-3.4095812,15.562757,-0.37531486,0.4164272,-7.7790456,2.5457647,-6.1551566,10.478058,-5.0302587,5.635306,-5.3839946,6.616552,-3.5950556,5.741369,-3.4242616,0.72428805,-3.5694582,4.488371,-2.9947255,4.7410417,id22062025005019
0.581662,15.357895834453926,0.01672843045832674,2494.5587455986783,0.4045182291666667,7665.8203125,-244.02277,-22.04296,-43.62936,19.647617,-10.991202,29.022253,-12.078622,7.6324115,-13.552129,14.889969,-3.4972005,15.298128,-14.473158,11.366357,-8.717362,9.136799,-5.7703342,17.035065,-16.59106,10.572879,-4.2471967,6.31451,0.8429658,2.73455,-7.9932675,8.592172,-7.624839,4.54895,-5.93652,2.9246883,-4.125168,4.353833,0.7669783,3.039888,-3.359393,2.0313618,-2.0646493,3.5440307,-2.017045,0.7120437,id22062025005020
0.58771175,15.918072288664273,0.023245313449705384,2458.8949393288053,0.44431353927752293,7865.348157970184,-306.56906,-34.23425,-40.759453,14.686452,-10.177586,34.111458,-20.953428,12.324577,-11.411761,12.771461,-6.192738,27.218416,-13.45841,11.671594,-3.843606,6.5909224,-9.0808935,15.465165,-17.04296,8.841725,-2.6937573,15.665159,-1.3564311,1.6955571,-6.2949123,3.0982828,-5.213368,10.971582,-4.7984567,5.8501234,-6.431307,4.996177,-4.8768344,5.701426,-2.529786,1.5265548,-2.159756,4.640765,-1.9853023,5.5908914,id22062025005021
0.5700629,15.427820344813554,0.011083804106169054,2470.9726028317914,0.4143086583161157,7775.799812758264,-256.07712,-32.352108,-46.97973,17.701357,-10.675975,30.59798,-11.032945,8.313353,-12.481631,15.1199465,-1.9163805,16.284283,-14.229805,12.988219,-7.4154553,9.694609,-6.341365,16.36707,-17.729477,10.956673,-4.4484544,5.0483165,2.0601783,4.1219773,-8.337248,8.25416,-6.649216,6.1616116,-4.839424,2.9047258,-4.7369714,3.4585943,0.14034735,2.7839,-2.7118921,1.5251051,-2.478411,2.8177707,-2.8901877,-0.08429883,id22062025005022
0.5850728,15.814327218379033,0.020060541849500256,2453.270766515513,0.4437883323598131,7842.110835280374,-306.21286,-34.026127,-40.54174,14.415273,-11.208697,33.539055,-21.536652,12.040939,-12.225954,14.053005,-4.9051,26.161402,-14.219689,11.054949,-2.1991248,7.5552716,-8.059688,16.763107,-15.053358,9.0049095,-3.9291422,15.057886,-0.4206586,0.727776,-7.8720617,2.7741206,-6.722208,11.061345,-2.8016376,5.741915,-6.898191,5.203931,-2.9461722,6.9015656,-3.0264924,1.0592365,-3.3094716,4.8301067,-1.6310256,5.1316004,id22062025005023
0.5525605,15.454470225928038,0.016976762437897284,2455.2015921817815,0.4118923611111111,7700.420673076923,-255.26349,-32.094334,-48.91955,17.020533,-11.449973,29.130663,-13.873754,7.0206757,-14.201623,16.456577,-0.91499484,16.589434,-13.677448,12.666193,-6.470514,9.5382185,-6.2621245,15.830997,-17.837297,10.573436,-5.69123,5.3448963,1.716942,4.5372057,-6.8460875,9.268468,-5.5842457,7.3831143,-4.852288,2.4985244,-4.473692,4.4055247,0.26892075,2.3712084,-2.8861868,1.0893027,-2.5180798,1.9600235,-2.6269643,1.3015195,id22062025005024
0.57420915,15.983406042318444,0.022633706870693368,2447.2001020964713,0.44907571811868685,7865.926846590909,-307.74832,-36.115032,-40.03613,15.837311,-10.232416,32.849987,-23.41519,11.391278,-12.322872,12.171853,-6.595168,26.823101,-12.6849165,12.989351,-3.1427574,7.8109937,-8.485327,15.402347,-17.577091,8.207486,-3.5317605,15.413693,-1.8873857,1.1801413,-7.528491,3.2425976,-6.6682186,11.46987,-3.5600824,6.9094768,-5.0834684,5.4526577,-4.075426,6.6495867,-3.97013,0.6811767,-2.7966712,3.5617416,-3.0105197,4.901509,id22062025005025
0.577019,15.433772201334808,0.014596615084991375,2476.495720992445,0.40833730916030536,7704.612953244275,-248.96593,-28.604988,-47.774204,17.092985,-11.860705,28.18713,-12.818631,7.652354,-13.301301,15.76148,-2.2639086,15.720103,-13.254265,12.629477,-7.8138213,9.259633,-7.1676555,15.551638,-17.790222,10.406533,-4.640162,5.829671,1.3793429,3.427527,-8.562879,7.887369,-6.9265985,5.940609,-4.9900293,2.2047048,-3.8889496,4.5297804,0.80123496,3.6675334,-1.5519668,1.9836812,-0.9314249,3.4460218,-2.343969,1.0999371,id22062025005026
0.5682773,15.941662241681362,0.021322824005508206,2446.6525974246197,0.44978101325757575,7876.802201704545,-309.951,-37.057484,-40.936527,14.148798,-11.032421,33.073147,-22.070929,12.686821,-10.40865,13.262434,-4.860169,28.983973,-11.843928,12.52686,-2.715446,6.9866204,-8.03435,15.968187,-17.345,9.280839,-3.650231,14.666867,-1.4302922,-1.0407875,-8.723725,3.5582442,-5.4713078,11.290687,-3.9588459,6.52784,-4.9032316,5.6862063,-3.110162,6.499908,-2.6695876,1.5053128,-2.40686,4.8831677,-2.4136732,4.6512775,id22062025005027
0.5566306,15.441303493488416,0.01887175558659487,2456.6627984884726,0.4152177019817073,7727.09365472561,-251.67418,-32.656387,-50.510582,15.434789,-12.557387,27.990637,-13.573737,6.3650446,-15.04734,15.276151,-1.4068414,17.22132,-12.827666,12.390845,-8.201612,9.175593,-7.223179,15.313926,-17.938435,11.137863,-4.381316,6.4340286,2.2054677,3.7164829,-7.9621534,8.279008,-6.871552,6.9664707,-3.8271422,3.150338,-4.1124187,3.730291,-1.2032874,1.9175466,-2.1659603,1.8261461,-2.0908606,3.1694071,-1.9523747,1.2467993,id22062025005028
0.5769475,15.795806266724906,0.020798403677689505,2447.9950388297143,0.4497408725247525,7871.3451423267325,-307.67618,-34.54236,-38.931484,15.376054,-11.4351225,32.07667,-23.909586,11.489682,-12.741476,12.381059,-5.3748636,26.497307,-14.731852,11.69759,-3.3311749,6.8662157,-7.753449,15.598303,-17.413105,7.986793,-3.9998019,15.473871,-0.28681123,1.4190514,-7.3825846,3.062002,-5.3389664,10.990265,-4.7414117,4.8595977,-6.196264,4.6514053,-3.4638095,5.616128,-2.8039982,1.9200615,-2.8054492,4.3508387,-2.1038978,5.341408,id22062025005029
0.5591188,15.4874322343891,0.01913258278705267,2469.7908443664696,0.41403828770661155,7766.189953512397,-252.97226,-31.224812,-47.455082,17.332867,-11.214972,27.755558,-14.224054,6.4362907,-14.761814,14.716297,-1.762797,16.122885,-14.546492,12.612736,-6.6325154,10.596221,-5.3314366,16.33517,-17.841803,11.643976,-4.2945232,5.754654,1.4398007,5.1160145,-6.6688795,8.50168,-7.460912,6.55076,-4.74322,1.8945005,-4.618858,3.59081,-0.6161433,2.4107509,-2.9068472,1.5276821,-2.0539374,3.2815876,-2.0555468,0.93165576,id22062025005030
0.5619764,15.795263602987092,0.021934024762705697,2448.0392579047357,0.4475702408256881,7827.418112098624,-302.5571,-32.466625,-39.312702,15.448452,-12.386685,32.298897,-21.277939,12.057748,-11.007029,14.051968,-5.1617846,27.134598,-12.520918,11.795906,-3.9551034,6.262693,-8.438073,15.484834,-16.168821,8.878667,-3.987404,14.6016865,-0.7796976,0.19048439,-6.645671,3.1716661,-6.362826,9.992127,-3.9011176,5.8747954,-5.5512047,5.2187524,-3.5779896,5.248459,-3.2858193,1.6248801,-1.4100777,4.6002927,-3.2524552,4.471791,id22062025005031
0.5648076,15.299751663347712,0.017849051553913878,2448.455559530415,0.41774796195652175,7747.833729619565,-256.51212,-34.91078,-49.667706,15.905347,-12.231974,29.468536,-12.878715,7.688941,-14.255073,15.34341,-2.023661,17.06355,-13.057734,12.833975,-6.4532146,10.53001,-5.5969386,16.396002,-17.727163,10.90568,-5.124553,6.0941715,1.2004663,3.8786967,-6.7698317,8.891999,-7.6001115,6.3903065,-3.772327,3.1514912,-3.2262688,4.3375726,-0.29585728,2.2574391,-2.7724097,1.3983247,-2.7968445,2.5637016,-2.2368977,0.7494037,id22062025005032
0.59362453,15.761960615946114,0.023187641583581435,2442.7416957567575,0.45049124053030304,7855.486505681818,-308.68045,-35.729992,-39.855083,14.985813,-11.016787,33.10299,-21.69105,13.954994,-10.575906,13.863391,-4.811648,27.538063,-12.574537,10.494651,-4.871156,5.9498453,-7.5173883,17.183704,-16.649553,7.4618797,-4.0571556,14.848338,-1.3560119,-0.23362108,-8.609094,2.572094,-5.277874,10.548156,-3.2984874,6.6664457,-4.950495,4.995459,-3.132176,7.510222,-2.2960534,1.6052458,-1.8315994,5.660444,-2.4387944,4.22461,id22062025005033
0.57516754,15.506564198320635,0.013773288548632027,2462.019300920354,0.4179646120233051,7783.3405058262715,-256.42828,-34.749676,-49.38418,16.282162,-11.428746,28.807852,-13.651123,7.058918,-13.52981,16.71733,-0.5979959,18.760977,-11.8742695,12.731832,-7.7283564,10.553605,-5.8421764,15.873668,-17.454084,10.504963,-5.061772,6.136864,0.7306806,3.926224,-7.0002913,8.350521,-7.5429935,6.180955,-4.408931,2.3924882,-4.994012,2.7136457,-0.1628164,3.2175567,-3.3164117,0.77214193,-1.974666,3.257213,-1.2730724,1.9509314,id22062025005034
0.55059505,15.478752667353556,0.01716840858281683,2453.4183899144487,0.4149711277173913,7733.603091032609,-256.596,-33.540596,-49.270214,16.296694,-12.362359,28.495964,-15.062569,5.1707935,-15.298959,16.31444,-0.1198114,19.62793,-11.008285,13.847801,-6.2520623,9.766311,-7.424076,15.5091715,-17.702372,10.15129,-5.3166256,5.6314855,1.4725429,3.7632642,-6.583388,9.555748,-6.9743037,6.7749767,-5.062111,1.8862023,-4.485357,3.6998892,0.24439697,3.740142,-2.4446964,1.2287503,-1.9716765,2.909204,-0.7884322,2.3155537,id22062025005035
0.5541075,15.444851642495742,0.014979810075114813,2437.636217397353,0.41757720371462265,7804.770415683963,-261.1778,-38.903187,-51.866093,15.480185,-13.002917,26.88908,-15.023304,5.367366,-15.647595,14.870694,-1.7991016,16.84119,-14.048019,12.846292,-7.6644874,10.854653,-5.7036114,15.330389,-19.083294,11.080311,-4.222108,6.4814615,1.3094987,3.5152519,-7.1723275,8.825306,-7.081283,6.143136,-3.2603085,3.1247125,-4.456884,2.9963965,0.10920431,3.4215755,-1.7460649,1.8356928,-2.2120545,1.4826933,-2.5605645,1.0811623,id22062025005036
0.5894843,15.879536834504398,0.019203854004887014,2446.400716925313,0.4506329230542453,7857.18141951651,-309.3361,-34.7138,-40.764446,13.77918,-11.552368,33.394814,-23.463264,11.764977,-12.233828,11.794415,-7.3796434,26.449284,-13.590743,12.106691,-3.7995098,6.0501842,-8.600923,14.721063,-17.113995,8.777833,-2.9130626,15.83556,-0.6443335,0.47153473,-8.636721,2.248203,-6.696409,10.410745,-3.6006508,5.13756,-6.2138996,4.8854685,-3.7644308,4.795657,-4.2413464,1.4712411,-1.8705099,5.037797,-2.5735116,4.5240397,id22062025005037
0.56792456,15.794794663375345,0.01678515193495971,2449.848140614676,0.4447299890350877,7827.130448190789,-303.99805,-33.919407,-41.232723,13.634706,-12.970435,30.498398,-23.315836,12.944197,-10.939008,13.318588,-7.7296095,24.499355,-13.756522,11.925691,-4.758418,6.240987,-8.880762,15.057965,-15.282078,8.891836,-4.40574,15.117353,-0.5455155,1.1961507,-8.090666,3.4319952,-6.3357906,10.707288,-3.9235191,6.476943,-5.9717727,4.279448,-4.0900884,5.380906,-4.4314003,2.1356974,-1.2991092,5.253398,-1.7340426,5.4683733,id22062025005039
0.56029654,15.422473125479822,0.01638488764886986,2464.716133841165,0.414233199949187,7773.311261432927,-254.15587,-32.880096,-49.60462,15.20848,-13.236175,27.253347,-14.504432,6.5560803,-15.374383,14.045559,-2.9414594,16.615982,-12.756901,13.071756,-8.503345,9.824611,-5.7369003,16.732803,-17.48875,11.361999,-4.4436574,6.6722913,1.4648961,4.3465066,-6.9985175,8.413804,-6.925959,6.196831,-4.855666,2.9866683,-3.0767255,3.8628953,0.12185396,1.8077174,-3.2034981,0.8109636,-3.1524045,2.4613392,-2.4317985,0.40914875,id22062025005040
0.56341743,15.898399297698429,0.014721569930450361,2442.6024431588726,0.44789907094594594,7853.9933488175675,-304.62225,-34.881657,-40.953075,14.07446,-12.660412,32.00325,-22.445658,11.801714,-11.577528,13.204505,-6.393447,26.862602,-13.093364,11.306408,-2.4912412,7.6566606,-9.199952,15.454034,-17.690706,7.7479305,-4.681518,14.12575,-2.0623128,0.4215637,-7.3114,2.8678646,-6.4321113,11.144013,-3.8583124,5.4901853,-5.828966,5.7224083,-3.8860862,5.768939,-4.0977564,1.2392778,-2.672863,4.7263594,-3.4215548,4.3995047,id22062025005041
0.566522,15.45104228052915,0.017121667860577162,2458.295040511022,0.4186771580430328,7792.5485079405735,-253.22388,-33.137238,-48.635498,16.457535,-12.648558,27.894045,-13.789114,6.2958927,-14.97961,14.684482,-4.1928988,15.549889,-14.507212,11.788853,-7.8294497,9.825345,-7.612501,15.348261,-17.736118,11.804091,-4.0688972,5.8848753,1.3583376,3.5908332,-7.255755,9.175578,-6.2624784,6.415241,-3.6767132,3.1165054,-4.3535504,3.2811866,-0.0017953671,2.3309813,-3.1184106,0.08736176,-3.619854,1.9681655,-2.6360667,0.5698512,id22062025005042
0.5687743,15.83039420857637,0.01909692144665881,2442.887456202007,0.45731295072115385,7882.808743990385,-311.95258,-37.34476,-39.874493,14.906276,-11.242844,32.41949,-22.512674,11.164822,-12.1097765,13.499375,-5.5001836,25.856615,-12.768948,12.513251,-3.667461,7.0522747,-7.988732,15.095945,-17.547508,7.440568,-3.7274387,15.212805,-1.2274826,0.4980669,-8.382544,3.215946,-6.060135,11.37779,-3.8116672,5.1764274,-5.7274837,5.540984,-4.2332096,4.903424,-3.9980597,0.49721622,-2.3225298,4.9948854,-2.1096358,4.971497,id22062025005043
0.57120806,15.16033211517519,0.016644531909606533,2482.2256339473524,0.41007749495967744,7723.890498991936,-245.49579,-25.133741,-46.30082,15.591741,-13.957145,27.76504,-12.645108,6.7299843,-14.978393,14.37225,-3.9495625,15.769544,-13.897555,11.411013,-9.152843,8.018477,-7.747277,16.212036,-16.89061,11.757946,-4.4380603,5.701914,1.4902449,3.2715852,-7.6291046,8.486425,-7.532049,5.3579183,-4.905485,2.9975271,-4.9992695,3.155638,-0.7197355,2.0475035,-3.80264,1.0024934,-3.1437988,2.6394386,-2.8591177,0.25764614,id22062025005044
